genres,app_name,price,metascore,release_year
"['Indie', 'Simulation']",Hacker Evolution: Untold,4.99,72,2010
"['Casual', 'Indie']",Faerie Solitaire,9.99,72,2010
['Strategy'],Patrician IV - Steam Special Edition,14.99,66,2010
['Action'],Bonanza Bros.™,2.99,72,2010
"['RPG', 'Strategy']",King's Bounty: Crossworlds,14.99,78,2010
['Simulation'],Train Simulator: Green & Gold HST DMU Add-On,4.99,72,2010
['Strategy'],Sid Meier's Civilization® V,29.99,90,2010
['Strategy'],Commander: Conquest of the Americas - Colonial Navy,4.99,72,2010
"['Action', 'Indie']",Serious Sam Classic: The Second Encounter,9.99,85,2002
"['Indie', 'Strategy']",Star Ruler,9.99,72,2010
"['Action', 'Adventure']",Blade Kitten,2.99,52,2010
['Action'],Alien Breed 2: Assault,9.99,63,2010
"['Action', 'Adventure']",Darksiders™,19.99,83,2010
"['Simulation', 'Strategy']",X: Beyond the Frontier,4.99,67,1999
['Strategy'],The Kings' Crusade,9.99,71,2010
"['Action', 'RPG', 'Massively Multiplayer']",Guild Wars: Eye of the North®,19.99,79,2007
"['Simulation', 'Strategy']",X: Tension,4.99,72,2000
"['Adventure', 'Casual', 'Simulation']",Governor of Poker 2,7.99,72,2010
"['Adventure', 'Casual', 'Indie', 'Simulation']",Governor of Poker 2 - Premium Edition,14.99,72,2010
['Action'],Medal of Honor™,19.99,72,2010
"['Indie', 'RPG', 'Strategy']",Grotesque Tactics: Evil Heroes,9.99,65,2010
"['Action', 'Adventure']",Lost Planet® 2,19.99,63,2010
"['Adventure', 'Casual', 'Indie']",Doc Clock: The Toasted Sandwich of Time,4.99,62,2010
"['Action', 'RPG']",Fallout: New Vegas,9.99,84,2010
"['Action', 'Casual', 'Indie']",The Polynomial - Space of the music,6.99,72,2010
"['Adventure', 'Indie']",Puzzle Bots,4.99,72,2010
"['Indie', 'Racing']",Nimbus,9.99,80,2010
['Strategy'],Civilization V - Babylon (Nebuchadnezzar II),4.99,72,2010
"['Action', 'Indie', 'RPG']",DeathSpank,14.99,77,2010
"['Action', 'Simulation']",Virtua Fighter™ 2,2.99,72,2010
['Casual'],Columns™ III,2.99,72,2010
['RPG'],Sword of Vermilion™,2.99,72,2010
['Action'],Golden Axe™ II,2.99,72,2010
"['Action', 'Adventure']",Sonic The Hedgehog,4.99,72,2010
['Adventure'],Ecco™: The Tides of Time,2.99,72,2010
['Action'],Bio-Hazard Battle™,2.99,72,2010
['Action'],Alien Storm,2.99,72,2010
"['Action', 'Indie']",Shank,9.99,67,2010
"['Action', 'Adventure', 'Indie']",The Ball,9.99,68,2010
['Action'],STAR WARS™: The Force Unleashed™ II,19.99,59,2010
"['Action', 'Casual']",Flight Control HD,4.99,72,2010
"['RPG', 'Simulation', 'Strategy']",Patrician III,4.99,75,2010
"['Action', 'Casual', 'Indie']",BIT.TRIP BEAT,9.99,72,2010
"['Simulation', 'Strategy']",Theatre of War 2 - Battle for Caen,1.99,72,2010
['Casual'],Woody Two-Legs: Attack of the Zombie Pirates,4.99,72,2010
"['Adventure', 'Indie']",Clones,4.99,72,2010
['Strategy'],Victoria II: Interwar Spritepack,1.99,72,2010
['Action'],Front Mission Evolved: Wanzer Pack 2,3.99,72,2010
['Action'],Pound of Ground,9.99,72,2010
['Casual'],Pat & Mat,6.99,72,2009
['Adventure'],Alternativa,12.99,63,2010
"['Casual', 'Indie']",Fish Fillets 2,4.99,72,2007
"['Strategy', 'Indie']",Archon Classic,9.99,72,2010
"['Indie', 'Casual']",Rhythm Zone Tornado Visualizer DLC,0.99,72,2010
"['Casual', 'Indie']",Arcadia,4.99,72,2010
"['Action', 'Adventure', 'Strategy']",Oddworld: Munch's Oddysee,4.99,72,2010
"['Indie', 'Casual']",Rhythm Zone DJ Table Visualizer DLC,1.99,72,2010
"['Action', 'Adventure', 'Strategy']",Oddworld: Stranger's Wrath HD,9.99,72,2010
"['Casual', 'Indie']",Clickr,4.99,72,2010
['Adventure'],Back to the Future: The Game,19.99,74,2010
['Action'],Grand Theft Auto III,9.99,93,2002
['Action'],Grand Theft Auto: San Andreas,14.99,93,2005
"['Action', 'Adventure']",Lara Croft GoL: Raziel and Kain Character Pack,3.49,72,2011
"['Action', 'Adventure']",Lara Croft GoL: Things that Go Boom - Challenge Pack 2,3.49,72,2011
"['Action', 'Adventure']",Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,3.49,72,2011
"['Action', 'Adventure']",Lara Croft GoL: All the Trappings - Challenge Pack 1,3.49,72,2011
['Action'],Grand Theft Auto: Vice City,9.99,94,2003
"['Action', 'Indie']",Zeit²,9.99,72,2011
"['Action', 'Indie']",A.R.E.S.: Extinction Agenda,4.99,68,2011
"['Action', 'Indie', 'Strategy']",APOX,14.99,48,2011
['Action'],Dead Space™ 2,19.99,87,2011
"['Adventure', 'Casual']",Drawn®: The Painted Tower,9.99,72,2011
['Adventure'],Kaptain Brawe: A Brawe New World,4.99,69,2011
"['Action', 'Strategy', 'Indie', 'Sports']",Monday Night Combat,4.99,82,2011
"['Action', 'Adventure', 'Casual']",Luxor: 5th Passage,9.99,72,2011
['Action'],Alien Soldier,2.99,72,2011
['RPG'],Shining in the Darkness,2.99,72,2011
['RPG'],Light Crusader,2.99,72,2011
['RPG'],Landstalker: The Treasures of King Nole,2.99,72,2011
['Action'],Gunstar Heroes,2.99,72,2011
['Adventure'],ToeJam & Earl,4.99,72,2011
['Action'],Streets of Rage 2,2.99,72,2011
"['Action', 'Adventure']",Sonic The Hedgehog 2,4.99,72,2011
['Action'],Streets of Rage,2.99,72,2011
['RPG'],Shining Force II,2.99,72,2011
['RPG'],Shining Force,2.99,72,2011
['Simulation'],The Sims™ 3,19.99,86,2009
['Simulation'],Ship Simulator Extremes: Sigita Pack,3.99,72,2011
['Simulation'],The Sims™ 3 Fast Lane Stuff,19.99,72,2010
['Simulation'],The Sims™ 3 World Adventures,19.99,81,2009
['Simulation'],The Sims™ 3 Late Night,19.99,74,2010
['Simulation'],The Sims™ 3 Ambitions,19.99,74,2010
['Simulation'],The Sims™ 3 High-End Loft Stuff,19.99,72,2010
"['Casual', 'Indie']",Trino,4.99,72,2011
['Casual'],Mishap 2: An Intentional Haunting - Collector's Edition,14.99,72,2011
['Simulation'],The Sims™ 3 Outdoor Living Stuff,19.99,72,2011
"['Action', 'Casual', 'Indie']",Who's That Flying?!,5.99,76,2011
"['Adventure', 'Casual']",Myst: Masterpiece Edition,5.99,72,2011
['Strategy'],Guardians of Graxia: Elves & Dwarves,2.99,72,2011
['RPG'],Two Worlds II HD,19.99,76,2011
['RPG'],King Arthur: The Druids,3.99,72,2011
"['Strategy', 'Indie', 'Simulation']",Gratuitous Space Battles: Galactic Conquest,6.99,72,2011
['Strategy'],The Kings' Crusade: New Allies,3.99,72,2011
"['RPG', 'Strategy']",DUNGEONS - Steam Special Edition,9.99,65,2011
"['Indie', 'Strategy']",AI War: Light of the Spire,4.99,72,2011
['RPG'],Drakensang: The River of Time,19.99,72,2011
['Strategy'],RISK™: Factions,9.99,77,2011
"['Casual', 'Strategy']",Crazy Machines 2: Time Travel Add-On,4.99,72,2011
"['Action', 'Indie']",BIT.TRIP RUNNER,9.99,72,2011
['Action'],Homefront,19.99,70,2011
"['Casual', 'Indie', 'Simulation', 'Strategy']",Fate of the World,9.99,70,2011
['Indie'],B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),2.99,72,2011
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack",0.99,72,2011
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack",2.99,72,2011
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack",0.99,72,2011
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack",0.99,72,2011
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution",29.99,72,2011
"['Indie', 'Casual']",Dinner Date,3.99,72,2011
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack",2.99,72,2011
['Action'],Shadow Harvest: Phantom Ops,9.99,34,2011
['Simulation'],Cities in Motion: Design Classics,3.99,72,2011
['Simulation'],Ship Simulator Extremes: Ferry Pack,3.99,72,2011
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack",6.99,72,2011
['Racing'],STCC The Game 2 – Expansion Pack for RACE 07,3.99,72,2011
"['Action', 'Indie', 'Strategy']",Anomaly: Warzone Earth,9.99,80,2011
['Strategy'],Armada 2526,14.99,66,2010
['Strategy'],Darkest Hour: A Hearts of Iron Game,9.99,81,2011
"['Strategy', 'RPG']",Dungeons: Into the Dark DLC Pack,3.99,72,2011
"['Action', 'Indie']",Dino D-Day,9.99,53,2011
['Strategy'],Patrician IV: Rise of a Dynasty,9.99,67,2011
"['Action', 'Adventure']",Portal 2,19.99,95,2011
"['Action', 'RPG']",Magicka: Vietnam,4.99,72,2011
"['Action', 'Casual', 'Indie', 'Strategy']",Sanctum,9.99,70,2011
['Strategy'],Majesty 2 Collection,19.99,72,2011
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC",2.99,72,2011
['Strategy'],Dawn of War II: Retribution – The Last Stand,9.99,72,2011
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC",2.99,72,2011
"['Indie', 'Strategy']",Frozen Synapse,24.99,85,2011
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC",2.99,72,2011
"['Adventure', 'Indie', 'RPG']",Winter Voices Episode 4: Amethyst Rivers,4.99,72,2011
"['Action', 'Adventure']",Hunted: The Demon’s Forge™,4.99,61,2011
"['Adventure', 'Casual', 'Indie']",Hamilton's Great Adventure,9.99,77,2011
['Simulation'],The Sims™ 3 Generations,19.99,70,2011
['Simulation'],Cities in Motion: Tokyo,5.99,72,2011
"['Action', 'RPG']",Magicka: Nippon,0.99,72,2011
"['Action', 'Adventure']",Ghostbusters: Sanctum of Slime Challenge Pack DLC,1.99,43,2011
['Adventure'],Still Life 2,7.99,67,2009
['Adventure'],Still Life,7.99,75,2005
['Action'],Call of Duty®: Black Ops Escalation Content Pack,14.99,72,2011
"['Action', 'RPG']",Dungeon Siege III,14.99,72,2011
['Action'],Duke Nukem Forever,19.99,54,2011
['Strategy'],Spectromancer - Truth & Beauty,9.99,72,2011
['Simulation'],Cities in Motion: Design Now,3.99,72,2011
['Strategy'],Two Worlds II Castle Defense,9.99,72,2011
['Strategy'],Magic: The Gathering - Duels of the Planeswalkers 2012,19.99,77,2011
"['Indie', 'Casual']",Ancients of Ooga,9.99,72,2011
"['Action', 'Casual', 'Indie']",Beat Hazard Ultra,4.99,72,2011
"['Strategy', 'Indie']",Frozen Synapse: Soundtrack,5.99,72,2011
"['Indie', 'Casual']",Solar 2,9.99,72,2011
['Strategy'],Ironclads: Schleswig War 1864,9.99,72,2011
['Strategy'],Ironclads: Anglo Russian War 1866,9.99,72,2011
"['Action', 'RPG']",Magicka: Final Frontier,2.99,72,2011
['Strategy'],Ironclads: Chincha Islands War 1866,9.99,72,2011
['Action'],F.E.A.R. 3,19.99,74,2011
"['Action', 'RPG']",Magicka: Frozen Lake,1.99,72,2011
"['Action', 'RPG']",Magicka: The Watchtower,1.99,72,2011
['Simulation'],Trainz Simulator DLC: The Duchess,19.99,72,2011
"['Action', 'RPG']",Magicka: Party Robes,1.99,72,2011
['Strategy'],Europa Universalis III: Western - AD 1400 Spritepack,1.99,72,2011
"['Action', 'RPG']",Dungeons and Dragons: Daggerdale,14.99,72,2011
['Racing'],RETRO – Expansion Pack for RACE 07,3.99,72,2011
['Simulation'],Farming Simulator 2011 Equipment Pack 2,6.99,72,2011
['Strategy'],Europa Universalis III: Eastern - AD 1400 Spritepack,1.99,72,2011
['Strategy'],Hearts of Iron III: For the Motherland,4.99,72,2011
['Strategy'],Worms Reloaded: Puzzle Pack,4.99,72,2011
['Strategy'],Worms Reloaded: Retro Pack,4.99,72,2011
['Strategy'],Worms Reloaded: Time Attack Pack,4.99,72,2011
"['Strategy', 'RPG']",Dungeons: Map Pack DLC,2.99,72,2011
['Strategy'],Worms Reloaded: Forts Pack,4.99,72,2011
"['Adventure', 'Casual']",Puzzle Agent 2,9.99,63,2011
['Action'],Killing Floor: Steampunk Character Pack,7.99,72,2011
['Strategy'],Pride of Nations: Spanish-American War 1898,3.99,72,2011
"['Action', 'Adventure', 'Indie']",Tobe's Vertical Adventure,0.99,75,2011
"['Action', 'RPG']",Fallout New Vegas: Old World Blues,4.99,72,2011
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC",6.99,72,2011
"['Indie', 'Casual']",Lucid,4.99,72,2011
['Simulation'],Train Simulator: BR Class 421 '4CIG' Loco,8.99,72,2011
['Action'],Homefront: Express 870 Shotgun,0.99,72,2011
"['Adventure', 'Indie', 'RPG']",Runespell: Overture,9.99,69,2011
['Strategy'],Men of War: Assault Squad - Skirmish Pack,1.99,72,2011
"['Action', 'Indie']",Aaaaa! - Brutal Concussion,1.99,72,2011
"['Adventure', 'Strategy', 'RPG', 'Indie']",Delve Deeper: Treasures and Tunnels,0.99,72,2011
"['Action', 'Indie']",A.R.E.S.: Berzerker Suit,0.99,72,2011
['Simulation'],Cities in Motion: Metro Stations,2.99,72,2011
['Adventure'],Nancy Drew®: Secrets Can Kill REMASTERED,6.99,72,2010
"['Action', 'Simulation', 'Strategy']",ARMA: Cold War Assault,4.99,72,2011
"['Casual', 'Indie']",SpaceChem: 63 Corvi,1.99,72,2011
"['Simulation', 'Strategy']",Tropico 4,14.99,78,2011
['Adventure'],Nancy Drew®: The Captive Curse,6.99,72,2011
['Adventure'],Nancy Drew®: Trail of the Twister,6.99,72,2010
"['Indie', 'Casual']",The Clockwork Man,6.99,72,2011
['Strategy'],Pride of Nations: American Civil War 1862,3.99,72,2011
"['Action', 'Indie']",EDGE,6.99,74,2011
['Strategy'],Civilization V - Civ and Scenario Pack: Korea,4.99,72,2011
['Strategy'],Civilization V - Scenario Pack: Wonders of the Ancient World,4.99,72,2011
['Indie'],Sanctum: Official Soundtrack,9.99,72,2011
['Indie'],Hacker Evolution Duality,4.99,72,2011
"['Action', 'Indie', 'RPG', 'Strategy']",Space Pirates and Zombies,9.99,74,2011
['Action'],Section 8: Prejudice Frontier Colonies Map Pack,3.99,72,2011
['Action'],Section 8: Prejudice Blitz Pack,2.99,72,2011
['Action'],Section 8: Prejudice Overdrive Map Pack,3.99,72,2011
['Strategy'],"Warhammer 40,000: Dawn of War II - Ultramarines Pack",6.99,72,2011
"['Action', 'RPG']",Fallout New Vegas®: Lonesome Road™,4.99,57,2011
"['Action', 'Adventure', 'RPG']",The Baconing,14.99,63,2011
['Action'],"Warhammer 40,000: Space Marine",29.99,74,2011
['Strategy'],Men of War: Vietnam,7.99,68,2011
"['Action', 'Indie']",Hard Reset Extended Edition,14.99,73,2012
['Strategy'],Pride of Nations: The Franco-Prussian War 1870,3.99,72,2011
"['Action', 'Indie']",Wasteland Angel,9.99,72,2011
"['Action', 'Indie', 'Racing', 'Strategy']",Rock of Ages,9.99,74,2011
"['Action', 'Massively Multiplayer', 'Simulation']",Red Orchestra 2: Heroes of Stalingrad with Rising Storm,19.99,76,2011
"['Action', 'Adventure']",Call of Juarez®: The Cartel,9.99,51,2011
['Simulation'],Cities in Motion: German Cities,5.99,72,2011
['Strategy'],Magic: The Gathering 2012 - Expansion,4.99,72,2011
"['RPG', 'Simulation', 'Strategy']",Sengoku,9.99,70,2011
"['Action', 'Indie']",Astro Tripper,4.99,72,2011
['Adventure'],Nancy Drew®: Shadow at the Water's Edge,6.99,72,2010
['RPG'],Two Worlds II - Pirates of the Flying Fortress,9.99,78,2011
"['Action', 'Indie']",Bunch of Heroes,4.99,72,2011
['Action'],Duke Nukem Forever: Hail to the Icons Parody Pack,9.99,72,2011
"['RPG', 'Strategy']",Might & Magic: Heroes VI,19.99,77,2011
['Strategy'],Supreme Commander: Forged Alliance,14.99,81,2011
"['Action', 'Adventure', 'Indie', 'RPG']",The Binding of Isaac,4.99,84,2011
['Simulation'],Farming Simulator 2011 Equipment Pack 3,6.99,72,2011
"['Racing', 'Simulation']",Off-Road Drive,4.99,60,2011
['Strategy'],Supreme Commander,14.99,86,2007
"['Strategy', 'Indie', 'Casual', 'Simulation']",Fate of the World: Tipping Point,18.99,70,2011
"['Action', 'Racing']",Post Apocalyptic Mayhem: DLC - Chaos Pack,1.99,72,2011
"['Strategy', 'Indie', 'Casual', 'Simulation']",Fate of the World: Denial,2.99,72,2011
"['Strategy', 'Indie', 'Casual', 'Simulation']",Fate of the World: Migration,4.99,72,2011
['Action'],Sniper: Ghost Warrior - Second Strike,1.99,55,2011
"['Action', 'Simulation']",Air Conflicts: Secret Wars,5.99,65,2011
"['Strategy', 'Indie', 'Casual', 'Simulation']",Fate of the World: Extras Pack,3.99,72,2011
"['Action', 'Adventure']",Dead Rising 2: Off the Record,19.99,66,2011
"['Action', 'Adventure', 'RPG']",The Baconing DLC - Roesha – One Bad Mutha Co-op Character,1.99,72,2011
['Strategy'],Disciples III - Resurrection,14.99,63,2011
['Simulation'],Train Simulator: Amtrak Acela Express EMU Add-On,8.99,72,2011
"['Adventure', 'Casual', 'RPG']",Costume Quest,9.99,72,2011
['Simulation'],The Sims™ 3 Pets,19.99,79,2011
"['Strategy', 'Indie', 'Simulation']",Gratuitous Space Battles: The Parasites,5.99,72,2011
"['Action', 'Indie', 'RPG']",Serious Sam: The Random Encounter,4.99,64,2011
"['Indie', 'RPG']",Before the Echo,4.99,70,2011
"['Casual', 'Indie', 'Strategy']",Puzzler World 2,4.99,72,2011
"['Simulation', 'Strategy']",Airline Tycoon 2,9.99,57,2011
['RPG'],ArcaniA: Fall of Setarrif,14.99,72,2011
"['Action', 'Indie']",The Haunted: Hells Reach,8.99,51,2011
"['Action', 'Indie', 'Strategy']",Orcs Must Die! - Artifacts of Power,1.99,72,2011
"['Action', 'RPG']",Dungeon Siege III: Treasures of the Sun,6.99,72,2011
"['Simulation', 'Strategy']",Tropico 4: Junta Military DLC,2.99,72,2011
['Action'],Sonic Generations Collection,19.99,77,2011
['Adventure'],Nancy Drew®: Alibi in Ashes,6.99,72,2011
"['Action', 'Indie', 'Strategy']",Orcs Must Die! - Lost Adventures,2.99,72,2011
"['Adventure', 'Strategy']",L.A. Noire,19.99,83,2011
"['Adventure', 'Strategy']",L.A. Noire: DLC Bundle,11.99,72,2011
['Strategy'],Men of War: Assault Squad - MP Supply Pack Charlie,1.99,72,2011
"['Action', 'Indie']",Jamestown Soundtrack,4.99,72,2011
"['Action', 'Indie']","Jamestown: Gunpowder, Treason, & Plot",2.99,72,2011
"['Strategy', 'RPG', 'Indie']",Dungeon Defenders Halloween Mission Pack,1.99,72,2011
"['Indie', 'Casual']",Fractal: Make Blooms Not War,6.99,72,2011
"['Action', 'RPG']",Magicka: Horror Props Item Pack,2.99,72,2011
"['Indie', 'Racing']",SkyDrift,9.99,73,2011
"['Action', 'RPG']",Magicka: Holiday Spirit Item Pack,1.99,72,2011
['Strategy'],Total War: SHOGUN 2 - The Hattori Clan Pack,4.99,72,2011
['Strategy'],Total War: Shogun 2 - Blood Pack DLC,1.59,72,2011
"['Action', 'RPG']",Magicka: The Stars Are Left,5.99,72,2011
['Strategy'],Europa Universalis III: Reformation SpritePack,1.99,72,2011
['Strategy'],Real Warfare 1242,3.99,72,2010
['Strategy'],Galactic Civilizations® II: Ultimate Edition,19.99,92,2011
['Simulation'],Train Simulator: West Coast Main Line North Route Add-On,12.99,72,2011
"['Adventure', 'Indie']",Blackwell Unbound,4.99,72,2012
['Strategy'],Men of War: Assault Squad - Skirmish Pack 2,1.99,72,2011
['Action'],Killing Floor - Steampunk Character Pack 2,7.99,72,2011
['Racing'],Flatout 3: Chaos & Destruction,9.99,72,2011
['Action'],Assassin's Creed Revelations - The Ancestors Character Pack,3.99,72,2011
"['Action', 'RPG', 'Indie']",Dungeon Defenders The Great Turkey Hunt! Mission & Costumes,1.99,72,2011
"['Simulation', 'Strategy']",Tropico 4: Plantador DLC,2.99,72,2011
['Action'],Earth Defense Force: Insect Armageddon,9.99,69,2011
['Strategy'],Magic 2012 Deck Pack 2,2.99,72,2011
['Action'],"Warhammer 40,000: Space Marine - Golden Relic Chainsword",0.99,72,2011
['Action'],"Warhammer 40,000: Space Marine - Traitor Legions Pack",0.99,72,2011
"['Casual', 'Indie', 'RPG']",Dungeons of Dredmor: Realm of the Diggle Gods,2.99,72,2011
['Action'],"Warhammer 40,000: Space Marine - Emperor’s Elite Pack",0.99,72,2011
['Strategy'],Pirates of Black Cove: Origins,4.99,72,2011
['Action'],"Warhammer 40,000: Space Marine - Golden Relic Bolter",0.99,72,2011
"['Action', 'Simulation']",X3: Albion Prelude,9.99,75,2011
"['Action', 'Adventure', 'Indie']",Trine 2: Complete Story,19.99,84,2013
"['Action', 'RPG', 'Indie']",Dungeon Defenders - Quest for the Lost Eternia Shards Part 1,3.99,72,2011
"['Action', 'Indie']",SATAZIUS,5.99,72,2011
"['Action', 'Adventure', 'RPG']",Fable - The Lost Chapters,9.99,83,2011
['Action'],Renegade Ops - Reinforcement Pack,2.99,72,2011
"['Casual', 'Strategy']",Crazy Machines 2: Happy New Year DLC,2.99,72,2011
"['Action', 'RPG', 'Indie']",Dungeon Defenders - Etherian Holiday Extravaganza,1.99,72,2011
['Action'],Saints Row: The Third Warrior Pack,2.99,72,2011
['Action'],Renegade Ops - Coldstrike Campaign,4.99,72,2011
['Action'],"Warhammer 40,000: Space Marine - Alpha Legion Champion Armour Set",2.99,72,2011
['Action'],"Warhammer 40,000: Space Marine - Salamanders Veteran Armour Set",2.99,72,2011
['Action'],"Warhammer 40,000: Space Marine - Blood Angels Veteran Armour Set",2.99,72,2011
['Action'],"Warhammer 40,000: Space Marine - Legion of the Damned Armour Set",2.99,72,2011
['Action'],"Warhammer 40,000: Space Marine - Chaos Unleashed Map Pack",9.99,72,2011
['Action'],Earth Defense Force Tactician Advanced Tech Package,0.99,72,2011
['Action'],Earth Defense Force Aerialist Munitions Package,0.99,72,2011
['Action'],Earth Defense Force Trooper Special Issue Enforcer Package,0.99,72,2011
['Action'],Earth Defense Force Battle Armor Weapon Chest,0.99,72,2011
"['Indie', 'Strategy']",Oil Rush,7.99,67,2012
['Simulation'],Train Simulator: Woodhead Route Add-On,12.99,72,2012
"['RPG', 'Strategy']",King Arthur II: The Role-Playing Wargame,9.99,66,2012
"['Strategy', 'RPG']",King Arthur II: Dead Legions,4.99,72,2012
"['Action', 'Indie']",Serious Sam 2,9.99,74,2005
"['Action', 'Indie', 'RPG']",Fortune Summoners,19.99,72,2012
"['Action', 'RPG', 'Indie']",Dungeon Defenders: Barbarian Hero DLC,2.99,72,2012
